name,type,year,venue,date_from,date_to,athlete,bib,country,sex,discipline,round,reaction_time,time,time_string,pos
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Leigh Julius,785.0,RSA,M,100-metres,heats,0.114,10.51,10.51,5.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Darrel Roligat,690.0,NMI,M,100-metres,heats,0.156,11.49,11.49,6.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Daraphirit Sam,122.0,CAM,M,100-metres,heats,0.18,11.85,11.85,7.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Leonard Scott,1026.0,USA,M,100-metres,heats,0.137,10.12,10.12 Q,1.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Uchenna Emedolu,678.0,NGR,M,100-metres,heats,0.159,10.17,10.17 Q,2.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Jacey Harper,918.0,TTO,M,100-metres,heats,0.141,10.31,10.31 Q,3.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Obadele Thompson,54.0,BAR,M,100-metres,heats,0.167,10.32,10.32 q,4.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Pierre Browne,127.0,CAN,M,100-metres,heats,0.164,10.5,10.50,5.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Deamo Baguga,700.0,NRU,M,100-metres,heats,0.144,11.64,11.64 PB,6.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Phomma Kheuabmavong,595.0,LAO,M,100-metres,heats,0.133,11.83,11.83,7.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Marlon Devonish,345.0,GBR,M,100-metres,heats,0.164,10.25,10.25 Q,1.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Marc Burns,917.0,TTO,M,100-metres,heats,0.19,10.42,10.42 Q,2.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Churandy MARTINA,1.0,AHO,M,100-metres,heats,0.174,10.46,10.46 Q,3.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Tlhalosang Molapisi,89.0,BOT,M,100-metres,heats,0.156,10.71,10.71,4.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Yazaldes Nascimento,860.0,STP,M,100-metres,heats,0.163,11.07,11.07 SB,5.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,John Howard,338.0,FSM,M,100-metres,heats,0.167,11.24,11.24 SB,6.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Ali Shareef,638.0,MDV,M,100-metres,heats,0.167,11.44,11.44,7.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Eric Pacome N'Dri,159.0,CIV,M,100-metres,heats,0.149,,DNF,
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Kim COLLINS,847.0,SKN,M,100-metres,heats,0.148,10.31,10.31 Q,1.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Michael FRATER,495.0,JAM,M,100-metres,heats,0.143,10.32,10.32 Q,2.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Idrissa Sanou,120.0,BUR,M,100-metres,heats,0.144,10.43,10.43 Q,3.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Salem Mubarak Al-Yami,589.0,KSA,M,100-metres,heats,0.135,10.45,10.45 q,4.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Juan Sainfleur,209.0,DOM,M,100-metres,heats,0.17,10.47,10.47 q,5.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Rolando Palacios,431.0,HON,M,100-metres,heats,0.127,10.73,10.73 NR,6.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Wilfried Bingangoye,339.0,GAB,M,100-metres,heats,0.262,10.86,10.86 SB,7.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Darren Gilford,654.0,MLT,M,100-metres,heats,0.178,10.89,10.89,8.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Jason Gardener,349.0,GBR,M,100-metres,heats,0.15,10.19,10.19 Q,1.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Aziz Zakari,406.0,GHA,M,100-metres,heats,0.163,10.3,10.30 Q,2.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Deji Aliu,676.0,NGR,M,100-metres,heats,0.154,10.36,10.36 Q,3.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Daniel Bailey,19.0,ANT,M,100-metres,heats,0.145,10.49,10.49,4.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Cláudio Roberto Souza,95.0,BRA,M,100-metres,heats,0.14,10.55,10.55,5.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Fonseca Neto,18.0,ANG,M,100-metres,heats,0.148,11.01,11.01 PB,6.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Reginaldo Micha Ndong,370.0,GEQ,M,100-metres,heats,0.207,11.57,11.57,7.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Leonard Scott,1026.0,USA,M,100-metres,semi-final,0.132,10.08,10.08 Q,1.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Michael Frater,495.0,JAM,M,100-metres,semi-final,0.119,10.09,10.09 Q,2.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Marc Burns,917.0,TTO,M,100-metres,semi-final,0.159,10.12,10.12 Q,3.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Francis Obikwelu,752.0,POR,M,100-metres,semi-final,0.154,10.13,10.13 Q,4.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Olusoji A. Fasuba,679.0,NGR,M,100-metres,semi-final,0.138,10.18,10.18,5.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Marlon Devonish,345.0,GBR,M,100-metres,semi-final,0.13,10.24,10.24,6.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Joshua Ross,25.0,AUS,M,100-metres,semi-final,0.16,10.27,10.27,7.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Shawn Crawford,977.0,USA,M,100-metres,semi-final,0.157,10.28,10.28,8.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Justin Gatlin,983.0,USA,M,100-metres,semi-final,0.141,9.99,9.99 Q,1.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Aziz Zakari,406.0,GHA,M,100-metres,semi-final,0.154,10.0,10.00 Q,2.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Dwight Thomas,500.0,JAM,M,100-metres,semi-final,0.147,10.06,10.06 Q,3.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Kim Collins,847.0,SKN,M,100-metres,semi-final,0.146,10.07,10.07 Q,4.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Jason Gardener,349.0,GBR,M,100-metres,semi-final,0.125,10.08,10.08 SB,5.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Uchenna Emedolu,678.0,NGR,M,100-metres,semi-final,0.152,10.16,10.16,6.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Darrel Brown,916.0,TTO,M,100-metres,semi-final,0.138,10.16,10.16,7.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Ronald Pognon,320.0,FRA,M,100-metres,semi-final,0.144,10.17,10.17,8.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Justin Gatlin,983.0,USA,M,100-metres,final,0.157,9.88,9.88 SB,1.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Michael Frater,495.0,JAM,M,100-metres,final,0.141,10.05,10.05,2.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Kim Collins,847.0,SKN,M,100-metres,final,0.146,10.05,10.05,3.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Francis Obikwelu,752.0,POR,M,100-metres,final,0.134,10.07,10.07,4.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Dwight Thomas,500.0,JAM,M,100-metres,final,0.138,10.09,10.09,5.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Leonard Scott,1026.0,USA,M,100-metres,final,0.123,10.13,10.13,6.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Marc Burns,917.0,TTO,M,100-metres,final,0.165,10.14,10.14,7.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Aziz Zakari,406.0,GHA,M,100-metres,final,0.131,10.2,10.20,8.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Michelle Perry,815.0,USA,F,100-metres-hurdles,heats,0.152,12.64,12.64 Q,1.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Vonette Dixon,399.0,JAM,F,100-metres-hurdles,heats,0.179,12.95,12.95 Q,2.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Jenny Kallur,708.0,SWE,F,100-metres-hurdles,heats,0.205,12.96,12.96 Q,3.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Reïna-Flor Okori,255.0,FRA,F,100-metres-hurdles,heats,0.144,13.14,13.14 Q,4.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Maíla Machado,74.0,BRA,F,100-metres-hurdles,heats,0.145,13.21,13.21,5.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Hanna Korell,227.0,FIN,F,100-metres-hurdles,heats,0.127,13.39,13.39,6.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Delloreen ENNIS,400.0,JAM,F,100-metres-hurdles,heats,0.135,12.65,12.65 Q,1.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Glory Alozie,179.0,ESP,F,100-metres-hurdles,heats,0.159,12.71,12.71 Q SB,2.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Mariya Koroteyeva,642.0,RUS,F,100-metres-hurdles,heats,0.146,12.73,12.73 Q SB,3.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Ginnie Crawford,817.0,USA,F,100-metres-hurdles,heats,0.153,12.91,12.91 Q,4.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Sarah Claxton,264.0,GBR,F,100-metres-hurdles,heats,0.135,13.17,13.17,5.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Flóra Redoúmi,333.0,GRE,F,100-metres-hurdles,heats,0.138,13.65,13.65,6.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Jeimy Bernárdez,346.0,HON,F,100-metres-hurdles,heats,0.175,14.78,14.78,7.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Barbara Rustignoli,692.0,SMR,F,100-metres-hurdles,heats,0.21,15.51,15.51,8.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Perdita Felicien,97.0,CAN,F,100-metres-hurdles,heats,0.142,12.77,12.77 Q,1.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Nadine Faustin-Parker,345.0,HAI,F,100-metres-hurdles,heats,0.162,12.85,12.85 Q,2.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Aurelia Trywianska-Kollasch,554.0,POL,F,100-metres-hurdles,heats,0.155,12.86,12.86 Q,3.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Susanna Kallur,709.0,SWE,F,100-metres-hurdles,heats,0.181,12.87,12.87 Q,4.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Adrianna Lamalle,251.0,FRA,F,100-metres-hurdles,heats,0.173,12.93,12.93 q,5.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Derval O'Rourke,363.0,IRL,F,100-metres-hurdles,heats,0.137,13.0,13.00 q SB,6.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Trecia Roberts,724.0,THA,F,100-metres-hurdles,heats,0.182,13.93,13.93 SB,7.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Brigitte Foster-Hylton,402.0,JAM,F,100-metres-hurdles,heats,0.143,12.64,12.64 Q,1.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Kirsten Bolm,290.0,GER,F,100-metres-hurdles,heats,0.161,12.68,12.68 Q,2.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Irina Shevchenko,663.0,RUS,F,100-metres-hurdles,heats,0.124,12.76,12.76 Q SB,3.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Priscilla SCHLIEP,100.0,CAN,F,100-metres-hurdles,heats,0.13,12.85,12.85 Q,4.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Anay Tejeda,157.0,CUB,F,100-metres-hurdles,heats,0.135,12.96,12.96 q,5.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Solène Eboulabeka,105.0,CGO,F,100-metres-hurdles,heats,0.148,14.66,14.66,6.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Joanna Hayes,797.0,USA,F,100-metres-hurdles,heats,0.175,12.79,12.79 Q,1.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Linda Ferga-Khodadin,244.0,FRA,F,100-metres-hurdles,heats,0.198,12.85,12.85 Q,2.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Olena Krasovska,748.0,UKR,F,100-metres-hurdles,heats,0.129,12.86,12.86 Q,3.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Angela Whyte,102.0,CAN,F,100-metres-hurdles,heats,0.161,12.88,12.88 Q SB,4.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Yun Feng,107.0,CHN,F,100-metres-hurdles,heats,0.144,12.99,12.99 q,5.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Céline Laporte,685.0,SEY,F,100-metres-hurdles,heats,0.144,14.0,14.00,6.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Natalia Rusakova,655.0,RUS,F,100-metres-hurdles,heats,0.159,,DNF,
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Delloreen ENNIS,400.0,JAM,F,100-metres-hurdles,semi-final,0.15,12.79,12.79 Q,1.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Mariya Koroteyeva,642.0,RUS,F,100-metres-hurdles,semi-final,0.144,12.8,12.80 Q,2.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Jenny Kallur,708.0,SWE,F,100-metres-hurdles,semi-final,0.179,12.85,12.85 q PB,3.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Perdita Felicien,97.0,CAN,F,100-metres-hurdles,semi-final,0.149,12.94,12.94,4.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Anay Tejeda,157.0,CUB,F,100-metres-hurdles,semi-final,0.146,12.95,12.95 SB,5.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Ginnie Crawford,817.0,USA,F,100-metres-hurdles,semi-final,0.154,13.02,13.02,6.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Yun Feng,107.0,CHN,F,100-metres-hurdles,semi-final,0.151,13.15,13.15,7.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Linda Ferga-Khodadin,244.0,FRA,F,100-metres-hurdles,semi-final,0.2,,DNF,
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Brigitte Foster-Hylton,402.0,JAM,F,100-metres-hurdles,semi-final,0.128,12.65,12.65 Q,1.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Joanna Hayes,797.0,USA,F,100-metres-hurdles,semi-final,0.182,12.76,12.76 Q,2.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Irina Shevchenko,663.0,RUS,F,100-metres-hurdles,semi-final,0.143,12.76,12.76 q SB,3.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Olena Krasovska,748.0,UKR,F,100-metres-hurdles,semi-final,0.139,12.85,12.85,4.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Priscilla SCHLIEP,100.0,CAN,F,100-metres-hurdles,semi-final,0.137,12.91,12.91,5.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Reïna-Flor Okori,255.0,FRA,F,100-metres-hurdles,semi-final,0.147,12.99,12.99,6.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Derval O'Rourke,363.0,IRL,F,100-metres-hurdles,semi-final,0.148,13.23,13.23,7.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Nadine Faustin-Parker,345.0,HAI,F,100-metres-hurdles,semi-final,0.166,13.27,13.27,8.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Michelle Perry,815.0,USA,F,100-metres-hurdles,semi-final,0.154,12.86,12.86 Q,1.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Kirsten Bolm,290.0,GER,F,100-metres-hurdles,semi-final,0.152,12.95,12.95 Q,2.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Susanna Kallur,709.0,SWE,F,100-metres-hurdles,semi-final,0.136,13.05,13.05,3.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Glory Alozie,179.0,ESP,F,100-metres-hurdles,semi-final,0.155,13.05,13.05,4.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Vonette Dixon,399.0,JAM,F,100-metres-hurdles,semi-final,0.174,13.08,13.08,5.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Aurelia Trywianska-Kollasch,554.0,POL,F,100-metres-hurdles,semi-final,0.15,13.11,13.11,6.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Adrianna Lamalle,251.0,FRA,F,100-metres-hurdles,semi-final,0.181,13.6,13.60,8.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Angela Whyte,102.0,CAN,F,100-metres-hurdles,semi-final,0.181,13.52,13.52,22.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Michelle Perry,815.0,USA,F,100-metres-hurdles,final,0.149,12.66,12.66,1.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Delloreen Ennis-London,400.0,JAM,F,100-metres-hurdles,final,0.138,12.76,12.76,2.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Brigitte Foster-Hylton,402.0,JAM,F,100-metres-hurdles,final,0.14,12.76,12.76,3.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Kirsten Bolm,290.0,GER,F,100-metres-hurdles,final,0.158,12.82,12.82,4.0
10th IAAF World Championships in Athletics,WC,2005,Helsinki (Olympic Stadium),2005-08-06,2005-08-14,Mariya Koroteyeva,642.0,RUS,F,100-metres-hurdles,final,0.148,12.93,12.93,5.0
